,n_neighbors,min_dist,qij_score
804,174,0.075,1.4146936932085081
805,174,0.1,1.407680030675051
806,174,0.25,1.3526317675671482
807,174,0.5,1.225527112196593
808,174,0.75,1.1701447323394412
809,174,1.0,1.1307168167814536
810,179,0.01,1.490517065171752
811,179,0.025,1.4688512072241862
812,179,0.05,1.474690454515427
813,179,0.075,1.456738642794324
814,179,0.1,1.4198076887390023
815,179,0.25,1.2981445784951289
816,179,0.5,1.2056124314744858
817,179,0.75,1.1544372829359162
818,179,1.0,1.1382979695078363
819,185,0.01,1.4611872350420203
820,185,0.025,1.4779035214419336
821,185,0.05,1.4524782843990858
822,185,0.075,1.4032958782458262
823,185,0.1,1.3720151436459025
824,185,0.25,1.3127221050096578
825,185,0.5,1.1962214573987753
826,185,0.75,1.1514366444831374
827,185,1.0,1.1317010097189035
