,n_neighbors,min_dist,qij_score
565,86,0.75,0.6157716243102263
566,86,1.0,0.6021661830552869
567,89,0.01,0.8373202485087736
568,89,0.025,0.8268072015869725
569,89,0.05,0.7904331356874383
570,89,0.075,0.7757111045082308
571,89,0.1,0.7613956198111378
572,89,0.25,0.6958373757926699
573,89,0.5,0.6489634286076829
574,89,0.75,0.610330696206205
575,89,1.0,0.5971483390117491
576,92,0.01,0.8402252328355209
577,92,0.025,0.8451961538684847
578,92,0.05,0.8162790911495774
579,92,0.075,0.7748137006649554
580,92,0.1,0.789699552600303
581,92,0.25,0.6926046365318221
582,92,0.5,0.6467778816317447
583,92,0.75,0.6207917131177147
584,92,1.0,0.6064602387962585
585,95,0.01,0.8365170634576744
586,95,0.025,0.8362977482654825
587,95,0.05,0.8143441944328558
588,95,0.075,0.8047276039646185
589,95,0.1,0.7764400603533081
590,95,0.25,0.6989642136398428
591,95,0.5,0.637958919718665
592,95,0.75,0.6074799899030632
593,95,1.0,0.6239088917607036
594,98,0.01,0.8517069281922929
595,98,0.025,0.8307274724726845
596,98,0.05,0.8069930841285764
597,98,0.075,0.7856008625883311
598,98,0.1,0.8035052690300182
599,98,0.25,0.6889503295709991
600,98,0.5,0.6272207698237686
601,98,0.75,0.6058510909990682
602,98,1.0,0.5876719839242996
603,101,0.01,0.8252947539243944
604,101,0.025,0.81365262961112
605,101,0.05,0.7987283525368127
606,101,0.075,0.7877357022646612
607,101,0.1,0.7753203570133875
608,101,0.25,0.6858608200629233
609,101,0.5,0.6121584135325966
610,101,0.75,0.562287406459653
611,101,1.0,0.595086301560749
612,104,0.01,0.8448273272926894
613,104,0.025,0.825644596754894
614,104,0.05,0.8376733344982741
615,104,0.075,0.8165655903601232
616,104,0.1,0.7971157499640489
617,104,0.25,0.7111578311301017
618,104,0.5,0.6534996079391648
619,104,0.75,0.6422434522166913
620,104,1.0,0.6190024822382787
621,107,0.01,0.8736783779447448
622,107,0.025,0.849484654305785
623,107,0.05,0.8088264334978117
624,107,0.075,0.7859768323533194
625,107,0.1,0.7723075120268668
626,107,0.25,0.7144301195466101
627,107,0.5,0.6549246587431723
628,107,0.75,0.6120270766879496
629,107,1.0,0.6094546416691378
630,111,0.01,0.860032815721472
631,111,0.025,0.8306774098487324
632,111,0.05,0.8199803693710539
633,111,0.075,0.8126742668185747
634,111,0.1,0.7641690214100398
635,111,0.25,0.705373902202024
636,111,0.5,0.640193373441484
637,111,0.75,0.6224024500590755
638,111,1.0,0.6204748925430117
639,114,0.01,0.8839379066180824
640,114,0.025,0.841227800041044
641,114,0.05,0.8328698784848312
642,114,0.075,0.8068399588743738
643,114,0.1,0.7716677033607393
644,114,0.25,0.7059531739491023
645,114,0.5,0.6383970172723767
646,114,0.75,0.6025012527295619
647,114,1.0,0.5912235897503759
648,118,0.01,0.8591593358342147
649,118,0.025,0.8455155282316422
650,118,0.05,0.8222852525796238
651,118,0.075,0.8163196407614706
652,118,0.1,0.7769511194860588
653,118,0.25,0.69897187266589
654,118,0.5,0.6349777690288132
655,118,0.75,0.6169489714719694
656,118,1.0,0.6094803914748814
657,122,0.01,0.8871899234540992
658,122,0.025,0.8510019439606165
659,122,0.05,0.8310787739963503
660,122,0.075,0.8327915593110573
661,122,0.1,0.7817925384434448
662,122,0.25,0.695177671974065
663,122,0.5,0.6442761683060336
664,122,0.75,0.6141817682723785
665,122,1.0,0.6036159078103962
666,126,0.01,0.8778379013973661
667,126,0.025,0.8745212588646769
668,126,0.05,0.8373569637764655
669,126,0.075,0.823745480486938
670,126,0.1,0.7935510938502794
671,126,0.25,0.699733942361001
672,126,0.5,0.6515944577146913
673,126,0.75,0.6117439002768457
674,126,1.0,0.5929528925825904
675,130,0.01,0.857726081912098
676,130,0.025,0.8351102889048487
677,130,0.05,0.8257802179559093
678,130,0.075,0.8167976391812886
679,130,0.1,0.8062374561842951
680,130,0.25,0.7098656688381118
681,130,0.5,0.6516647634441783
682,130,0.75,0.6356190285156558
683,130,1.0,0.6313205623649258
684,134,0.01,0.8618607258955882
685,134,0.025,0.8707712186318526
686,134,0.05,0.8428143285413192
687,134,0.075,0.7910913879380042
688,134,0.1,0.7877840275037133
689,134,0.25,0.7194966905227052
690,134,0.5,0.6545202408703474
691,134,0.75,0.633332560905103
692,134,1.0,0.6063803624799471
693,138,0.01,0.8738538875283766
694,138,0.025,0.8480287164309432
695,138,0.05,0.8184405623539686
696,138,0.075,0.7902587032018147
697,138,0.1,0.7860343908597791
698,138,0.25,0.7180815033813639
699,138,0.5,0.6465274094692273
700,138,0.75,0.6354612798813797
701,138,1.0,0.61051963656503
702,142,0.01,0.8835372277902307
703,142,0.025,0.8502393953306475
704,142,0.05,0.8418614523447001
705,142,0.075,0.815633499462078
706,142,0.1,0.7920466958662251
707,142,0.25,0.7163999902625502
708,142,0.5,0.6410159399551798
709,142,0.75,0.6196050953539975
710,142,1.0,0.5947430235567239
711,147,0.01,0.8538926277165455
712,147,0.025,0.8859616399463324
713,147,0.05,0.8328212560411759
714,147,0.075,0.8274313226467553
715,147,0.1,0.8163164834764647
